Ca-43(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
    368.590,   5.714e-03, Ca-43(n.g), (n.g)
   1588.500,   5.714e-03, Ca-43(n.g), (n.g)
   2099.400,   5.714e-03, Ca-43(n.g), (n.g)
   2248.100,   5.595e-03, Ca-43(n.g), (n.g)
   5672.300,   5.357e-03, Ca-43(n.g), (n.g)
   7354.600,   5.238e-03, Ca-43(n.g), (n.g)
   2281.660,   4.881e-03, Ca-43(n.g), (n.g)
   3175.600,   4.762e-03, Ca-43(n.g), (n.g)
   4564.550,   4.762e-03, Ca-43(n.g), (n.g)
   6651.200,   4.524e-03, Ca-43(n.g), (n.g)
    726.700,   4.286e-03, Ca-43(n.g), (n.g)
   4618.530,   4.286e-03, Ca-43(n.g), (n.g)
   5091.300,   4.286e-03, Ca-43(n.g), (n.g)
   4391.700,   4.167e-03, Ca-43(n.g), (n.g)
   6441.100,   4.167e-03, Ca-43(n.g), (n.g)
   2688.870,   4.048e-03, Ca-43(n.g), (n.g)
   8847.500,   4.048e-03, Ca-43(n.g), (n.g)
   2731.330,   3.929e-03, Ca-43(n.g), (n.g)
   5789.000,   3.810e-03, Ca-43(n.g), (n.g)
   2892.400,   3.690e-03, Ca-43(n.g), (n.g)
   3628.500,   3.214e-03, Ca-43(n.g), (n.g)
   2375.980,   3.095e-03, Ca-43(n.g), (n.g)
   3848.530,   3.095e-03, Ca-43(n.g), (n.g)
   2185.910,   2.976e-03, Ca-43(n.g), (n.g)
   2474.000,   2.976e-03, Ca-43(n.g), (n.g)
   2682.600,   2.619e-03, Ca-43(n.g), (n.g)
   3661.300,   2.381e-03, Ca-43(n.g), (n.g)
   4301.600,   2.381e-03, Ca-43(n.g), (n.g)
   2297.500,   2.143e-03, Ca-43(n.g), (n.g)
   1276.380,   1.905e-03, Ca-43(n.g), (n.g)
   1091.930,   1.786e-03, Ca-43(n.g), (n.g)
   2896.600,   1.786e-03, Ca-43(n.g), (n.g)
   7823.140,   1.786e-03, Ca-43(n.g), (n.g)
   2509.300,   1.667e-03, Ca-43(n.g), (n.g)
   3119.300,   1.548e-03, Ca-43(n.g), (n.g)
   6731.800,   1.548e-03, Ca-43(n.g), (n.g)
   4185.000,   1.405e-03, Ca-43(n.g), (n.g)
    299.500,   1.190e-03, Ca-43(n.g), (n.g)
   9973.380,   1.190e-03, Ca-43(n.g), (n.g)
   1777.800,   8.690e-04, Ca-43(n.g), (n.g)
   7119.500,   8.690e-04, Ca-43(n.g), (n.g)
   7454.610,   8.690e-04, Ca-43(n.g), (n.g)
   8474.350,   7.619e-04, Ca-43(n.g), (n.g)
   6145.700,   5.357e-04, Ca-43(n.g), (n.g)
   2504.500,   3.214e-04, Ca-43(n.g), (n.g)
   1005.200,   1.083e-05, Ca-43(n.g), (n.g)
    353.800,   7.619e-06, Ca-43(n.g), (n.g)
   4650.700,          NA, Ca-43(n.g), (n.g)
