W-186(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
   2689.500,   2.194e-03, W-186(n.g), (n.g)
   3901.800,   2.194e-03, W-186(n.g), (n.g)
    725.940,   2.102e-03, W-186(n.g), (n.g)
   2831.980,   2.102e-03, W-186(n.g), (n.g)
   5466.500,   2.102e-03, W-186(n.g), (n.g)
    547.810,   2.011e-03, W-186(n.g), (n.g)
    629.190,   2.011e-03, W-186(n.g), (n.g)
   1084.970,   2.011e-03, W-186(n.g), (n.g)
    588.340,   1.974e-03, W-186(n.g), (n.g)
   2556.000,   1.920e-03, W-186(n.g), (n.g)
   2727.500,   1.920e-03, W-186(n.g), (n.g)
    128.920,   1.892e-03, W-186(n.g), (n.g)
    142.900,   1.883e-03, W-186(n.g), (n.g)
   3804.700,   1.828e-03, W-186(n.g), (n.g)
    541.090,   1.737e-03, W-186(n.g), (n.g)
    930.080,   1.645e-03, W-186(n.g), (n.g)
   3920.200,   1.554e-03, W-186(n.g), (n.g)
    979.680,   1.463e-03, W-186(n.g), (n.g)
   3577.200,   1.463e-03, W-186(n.g), (n.g)
   1004.940,   1.371e-03, W-186(n.g), (n.g)
   3097.300,   1.371e-03, W-186(n.g), (n.g)
   3314.400,   1.371e-03, W-186(n.g), (n.g)
   1153.370,   1.280e-03, W-186(n.g), (n.g)
   2939.400,   1.280e-03, W-186(n.g), (n.g)
   3886.400,   1.280e-03, W-186(n.g), (n.g)
    933.460,   1.216e-03, W-186(n.g), (n.g)
    936.540,   1.188e-03, W-186(n.g), (n.g)
    101.800,   1.179e-03, W-186(n.g), (n.g)
    390.590,   1.152e-03, W-186(n.g), (n.g)
    494.640,   1.124e-03, W-186(n.g), (n.g)
   2293.100,   1.005e-03, W-186(n.g), (n.g)
   3267.100,   9.232e-04, W-186(n.g), (n.g)
    171.690,   8.867e-04, W-186(n.g), (n.g)
    294.730,   8.867e-04, W-186(n.g), (n.g)
    264.850,   8.227e-04, W-186(n.g), (n.g)
    489.680,   8.227e-04, W-186(n.g), (n.g)
    676.440,   8.135e-04, W-186(n.g), (n.g)
   2995.500,   7.313e-04, W-186(n.g), (n.g)
    468.230,   6.947e-04, W-186(n.g), (n.g)
   1033.300,   5.027e-04, W-186(n.g), (n.g)
    230.730,   4.022e-04, W-186(n.g), (n.g)
     88.100,   3.473e-04, W-186(n.g), (n.g)
     98.420,   1.645e-04, W-186(n.g), (n.g)
