Co-59(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
   2900.500,   2.044e-03, Co-59(n.g), (n.g)
    883.110,   2.017e-03, Co-59(n.g), (n.g)
   2978.110,   2.017e-03, Co-59(n.g), (n.g)
   1703.910,   1.990e-03, Co-59(n.g), (n.g)
   3823.540,   1.963e-03, Co-59(n.g), (n.g)
   1206.470,   1.937e-03, Co-59(n.g), (n.g)
   2453.820,   1.937e-03, Co-59(n.g), (n.g)
   5211.980,   1.937e-03, Co-59(n.g), (n.g)
   4528.350,   1.910e-03, Co-59(n.g), (n.g)
   2488.520,   1.883e-03, Co-59(n.g), (n.g)
   2884.780,   1.883e-03, Co-59(n.g), (n.g)
   1001.800,   1.856e-03, Co-59(n.g), (n.g)
   1998.420,   1.856e-03, Co-59(n.g), (n.g)
   3248.020,   1.856e-03, Co-59(n.g), (n.g)
   5167.500,   1.829e-03, Co-59(n.g), (n.g)
    744.250,   1.802e-03, Co-59(n.g), (n.g)
   2501.630,   1.802e-03, Co-59(n.g), (n.g)
    779.960,   1.775e-03, Co-59(n.g), (n.g)
    532.170,   1.762e-03, Co-59(n.g), (n.g)
   1651.040,   1.748e-03, Co-59(n.g), (n.g)
   1839.760,   1.748e-03, Co-59(n.g), (n.g)
   2482.400,   1.721e-03, Co-59(n.g), (n.g)
   3562.300,   1.721e-03, Co-59(n.g), (n.g)
   2431.290,   1.694e-03, Co-59(n.g), (n.g)
   2801.430,   1.694e-03, Co-59(n.g), (n.g)
   2891.010,   1.694e-03, Co-59(n.g), (n.g)
   4275.360,   1.694e-03, Co-59(n.g), (n.g)
   1382.440,   1.668e-03, Co-59(n.g), (n.g)
   1505.140,   1.668e-03, Co-59(n.g), (n.g)
   1246.700,   1.641e-03, Co-59(n.g), (n.g)
   2629.800,   1.641e-03, Co-59(n.g), (n.g)
   2837.350,   1.641e-03, Co-59(n.g), (n.g)
   3096.630,   1.641e-03, Co-59(n.g), (n.g)
   4300.880,   1.641e-03, Co-59(n.g), (n.g)
   4469.710,   1.641e-03, Co-59(n.g), (n.g)
   4963.110,   1.641e-03, Co-59(n.g), (n.g)
   3757.900,   1.614e-03, Co-59(n.g), (n.g)
    171.175,   1.587e-03, Co-59(n.g), (n.g)
   1195.370,   1.587e-03, Co-59(n.g), (n.g)
   1271.710,   1.587e-03, Co-59(n.g), (n.g)
   3619.700,   1.587e-03, Co-59(n.g), (n.g)
   4590.310,   1.587e-03, Co-59(n.g), (n.g)
   1069.900,   1.560e-03, Co-59(n.g), (n.g)
   2128.880,   1.560e-03, Co-59(n.g), (n.g)
   3007.000,   1.560e-03, Co-59(n.g), (n.g)
   3279.200,   1.560e-03, Co-59(n.g), (n.g)
    617.150,   1.533e-03, Co-59(n.g), (n.g)
   2158.110,   1.533e-03, Co-59(n.g), (n.g)
   3976.920,   1.533e-03, Co-59(n.g), (n.g)
    829.380,   1.506e-03, Co-59(n.g), (n.g)
   1429.170,   1.479e-03, Co-59(n.g), (n.g)
   1544.850,   1.452e-03, Co-59(n.g), (n.g)
   2434.580,   1.399e-03, Co-59(n.g), (n.g)
    715.438,   1.372e-03, Co-59(n.g), (n.g)
   2338.780,   1.372e-03, Co-59(n.g), (n.g)
   3121.330,   1.372e-03, Co-59(n.g), (n.g)
   5308.800,   1.372e-03, Co-59(n.g), (n.g)
    233.900,   1.345e-03, Co-59(n.g), (n.g)
   3127.000,   1.345e-03, Co-59(n.g), (n.g)
   3479.930,   1.345e-03, Co-59(n.g), (n.g)
    827.020,   1.318e-03, Co-59(n.g), (n.g)
   3454.240,   1.318e-03, Co-59(n.g), (n.g)
   3575.600,   1.318e-03, Co-59(n.g), (n.g)
   4076.110,   1.291e-03, Co-59(n.g), (n.g)
   5567.630,   1.291e-03, Co-59(n.g), (n.g)
   3669.900,   1.264e-03, Co-59(n.g), (n.g)
    297.990,   1.245e-03, Co-59(n.g), (n.g)
   1982.350,   1.237e-03, Co-59(n.g), (n.g)
   3902.900,   1.237e-03, Co-59(n.g), (n.g)
   4312.430,   1.237e-03, Co-59(n.g), (n.g)
   1678.140,   1.210e-03, Co-59(n.g), (n.g)
   1986.310,   1.210e-03, Co-59(n.g), (n.g)
   2953.900,   1.210e-03, Co-59(n.g), (n.g)
   3298.200,   1.210e-03, Co-59(n.g), (n.g)
   4444.470,   1.210e-03, Co-59(n.g), (n.g)
   4719.930,   1.210e-03, Co-59(n.g), (n.g)
    370.020,   1.162e-03, Co-59(n.g), (n.g)
   1059.420,   1.157e-03, Co-59(n.g), (n.g)
   2172.070,   1.157e-03, Co-59(n.g), (n.g)
   2400.110,   1.157e-03, Co-59(n.g), (n.g)
   4781.950,   1.130e-03, Co-59(n.g), (n.g)
   5140.050,   1.130e-03, Co-59(n.g), (n.g)
   1924.590,   1.103e-03, Co-59(n.g), (n.g)
   2262.120,   1.103e-03, Co-59(n.g), (n.g)
   2866.770,   1.103e-03, Co-59(n.g), (n.g)
   2211.370,   1.076e-03, Co-59(n.g), (n.g)
   2346.570,   1.076e-03, Co-59(n.g), (n.g)
   2361.320,   1.076e-03, Co-59(n.g), (n.g)
   2616.660,   1.076e-03, Co-59(n.g), (n.g)
   2861.400,   1.076e-03, Co-59(n.g), (n.g)
   4481.980,   1.076e-03, Co-59(n.g), (n.g)
   4836.000,   1.076e-03, Co-59(n.g), (n.g)
   2758.970,   1.049e-03, Co-59(n.g), (n.g)
   3694.070,   1.049e-03, Co-59(n.g), (n.g)
   4336.670,   1.049e-03, Co-59(n.g), (n.g)
   1639.290,   1.022e-03, Co-59(n.g), (n.g)
   2203.650,   1.022e-03, Co-59(n.g), (n.g)
   2357.560,   1.022e-03, Co-59(n.g), (n.g)
   2721.800,   1.022e-03, Co-59(n.g), (n.g)
   4111.570,   1.022e-03, Co-59(n.g), (n.g)
   1262.620,   9.952e-04, Co-59(n.g), (n.g)
   2661.050,   9.952e-04, Co-59(n.g), (n.g)
   3047.810,   9.683e-04, Co-59(n.g), (n.g)
   3303.200,   9.683e-04, Co-59(n.g), (n.g)
   3494.310,   9.683e-04, Co-59(n.g), (n.g)
