Ge-73(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
    941.960,   8.108e-04, Ge-73(n.g), (n.g)
   1975.420,   8.108e-04, Ge-73(n.g), (n.g)
   2040.280,   8.108e-04, Ge-73(n.g), (n.g)
   2043.230,   8.108e-04, Ge-73(n.g), (n.g)
   3185.830,   8.108e-04, Ge-73(n.g), (n.g)
   3607.050,   8.108e-04, Ge-73(n.g), (n.g)
   4528.900,   8.108e-04, Ge-73(n.g), (n.g)
   4618.930,   8.108e-04, Ge-73(n.g), (n.g)
   6760.450,   8.108e-04, Ge-73(n.g), (n.g)
   6771.330,   8.108e-04, Ge-73(n.g), (n.g)
   6803.102,   8.108e-04, Ge-73(n.g), (n.g)
    560.670,   7.748e-04, Ge-73(n.g), (n.g)
    574.013,   7.387e-04, Ge-73(n.g), (n.g)
    141.510,   7.207e-04, Ge-73(n.g), (n.g)
    182.408,   7.207e-04, Ge-73(n.g), (n.g)
    291.334,   7.207e-04, Ge-73(n.g), (n.g)
    639.890,   7.207e-04, Ge-73(n.g), (n.g)
    721.560,   7.207e-04, Ge-73(n.g), (n.g)
   1043.560,   7.207e-04, Ge-73(n.g), (n.g)
   1046.670,   7.207e-04, Ge-73(n.g), (n.g)
   1447.630,   7.207e-04, Ge-73(n.g), (n.g)
   1478.248,   7.207e-04, Ge-73(n.g), (n.g)
   1979.270,   7.207e-04, Ge-73(n.g), (n.g)
   2296.340,   7.207e-04, Ge-73(n.g), (n.g)
   2680.760,   7.207e-04, Ge-73(n.g), (n.g)
   2898.600,   7.207e-04, Ge-73(n.g), (n.g)
   2909.520,   7.207e-04, Ge-73(n.g), (n.g)
   2909.870,   7.207e-04, Ge-73(n.g), (n.g)
   2909.910,   7.207e-04, Ge-73(n.g), (n.g)
   2940.300,   7.207e-04, Ge-73(n.g), (n.g)
   3048.480,   7.207e-04, Ge-73(n.g), (n.g)
   3245.180,   7.207e-04, Ge-73(n.g), (n.g)
   3245.560,   7.207e-04, Ge-73(n.g), (n.g)
   3245.570,   7.207e-04, Ge-73(n.g), (n.g)
   3264.420,   7.207e-04, Ge-73(n.g), (n.g)
   3341.220,   7.207e-04, Ge-73(n.g), (n.g)
   3527.400,   7.207e-04, Ge-73(n.g), (n.g)
   3527.600,   7.207e-04, Ge-73(n.g), (n.g)
   3552.550,   7.207e-04, Ge-73(n.g), (n.g)
   3969.710,   7.207e-04, Ge-73(n.g), (n.g)
   4045.378,   7.207e-04, Ge-73(n.g), (n.g)
   4190.410,   7.207e-04, Ge-73(n.g), (n.g)
   4583.700,   7.207e-04, Ge-73(n.g), (n.g)
   4696.200,   7.207e-04, Ge-73(n.g), (n.g)
   5851.510,   7.207e-04, Ge-73(n.g), (n.g)
   5449.670,   6.757e-04, Ge-73(n.g), (n.g)
    122.362,   6.306e-04, Ge-73(n.g), (n.g)
    141.299,   6.306e-04, Ge-73(n.g), (n.g)
    162.360,   6.306e-04, Ge-73(n.g), (n.g)
    212.430,   6.306e-04, Ge-73(n.g), (n.g)
    650.960,   6.306e-04, Ge-73(n.g), (n.g)
    663.239,   6.306e-04, Ge-73(n.g), (n.g)
   1058.330,   6.306e-04, Ge-73(n.g), (n.g)
   1535.120,   6.306e-04, Ge-73(n.g), (n.g)
   1958.540,   6.306e-04, Ge-73(n.g), (n.g)
   2065.770,   6.306e-04, Ge-73(n.g), (n.g)
   2066.140,   6.306e-04, Ge-73(n.g), (n.g)
   2675.680,   6.306e-04, Ge-73(n.g), (n.g)
   2993.960,   6.306e-04, Ge-73(n.g), (n.g)
   3059.630,   6.306e-04, Ge-73(n.g), (n.g)
   3138.650,   6.306e-04, Ge-73(n.g), (n.g)
   3275.500,   6.306e-04, Ge-73(n.g), (n.g)
   3789.670,   6.306e-04, Ge-73(n.g), (n.g)
   4010.200,   6.306e-04, Ge-73(n.g), (n.g)
   6058.550,   6.306e-04, Ge-73(n.g), (n.g)
    102.719,   5.405e-04, Ge-73(n.g), (n.g)
    159.270,   5.405e-04, Ge-73(n.g), (n.g)
    173.070,   5.405e-04, Ge-73(n.g), (n.g)
    189.638,   5.405e-04, Ge-73(n.g), (n.g)
    204.320,   5.405e-04, Ge-73(n.g), (n.g)
    558.240,   5.405e-04, Ge-73(n.g), (n.g)
    686.940,   5.405e-04, Ge-73(n.g), (n.g)
    692.430,   5.405e-04, Ge-73(n.g), (n.g)
   2082.990,   5.405e-04, Ge-73(n.g), (n.g)
   2308.031,   5.405e-04, Ge-73(n.g), (n.g)
   3179.510,   5.405e-04, Ge-73(n.g), (n.g)
   3603.040,   5.405e-04, Ge-73(n.g), (n.g)
   3603.790,   5.405e-04, Ge-73(n.g), (n.g)
   3760.410,   5.405e-04, Ge-73(n.g), (n.g)
   3763.190,   5.405e-04, Ge-73(n.g), (n.g)
   3763.200,   5.405e-04, Ge-73(n.g), (n.g)
   3870.030,   5.405e-04, Ge-73(n.g), (n.g)
   3878.250,   5.405e-04, Ge-73(n.g), (n.g)
   4004.710,   5.405e-04, Ge-73(n.g), (n.g)
   4061.560,   5.405e-04, Ge-73(n.g), (n.g)
   4827.250,   5.405e-04, Ge-73(n.g), (n.g)
   6254.660,   5.405e-04, Ge-73(n.g), (n.g)
   4373.950,   4.775e-04, Ge-73(n.g), (n.g)
    100.307,   4.505e-04, Ge-73(n.g), (n.g)
    146.347,   4.505e-04, Ge-73(n.g), (n.g)
    157.500,   4.505e-04, Ge-73(n.g), (n.g)
    570.581,   4.505e-04, Ge-73(n.g), (n.g)
    581.430,   4.505e-04, Ge-73(n.g), (n.g)
    618.792,   4.505e-04, Ge-73(n.g), (n.g)
    679.523,   4.505e-04, Ge-73(n.g), (n.g)
   1546.290,   4.505e-04, Ge-73(n.g), (n.g)
   2202.850,   4.505e-04, Ge-73(n.g), (n.g)
   3434.390,   4.505e-04, Ge-73(n.g), (n.g)
   3738.640,   4.505e-04, Ge-73(n.g), (n.g)
   3914.480,   4.505e-04, Ge-73(n.g), (n.g)
   3914.960,   4.505e-04, Ge-73(n.g), (n.g)
   3999.860,   4.505e-04, Ge-73(n.g), (n.g)
   3999.990,   4.505e-04, Ge-73(n.g), (n.g)
   4000.800,   4.505e-04, Ge-73(n.g), (n.g)
   4172.620,   4.505e-04, Ge-73(n.g), (n.g)
   6154.950,   4.505e-04, Ge-73(n.g), (n.g)
    437.189,   4.414e-04, Ge-73(n.g), (n.g)
   5461.910,   4.414e-04, Ge-73(n.g), (n.g)
   5879.360,   4.414e-04, Ge-73(n.g), (n.g)
    399.182,   4.144e-04, Ge-73(n.g), (n.g)
   5499.800,   4.144e-04, Ge-73(n.g), (n.g)
   6051.220,   4.144e-04, Ge-73(n.g), (n.g)
    519.490,   3.604e-04, Ge-73(n.g), (n.g)
    567.950,   3.604e-04, Ge-73(n.g), (n.g)
    651.480,   3.604e-04, Ge-73(n.g), (n.g)
    652.876,   3.604e-04, Ge-73(n.g), (n.g)
    691.530,   3.604e-04, Ge-73(n.g), (n.g)
   2171.340,   3.604e-04, Ge-73(n.g), (n.g)
   3064.060,   3.604e-04, Ge-73(n.g), (n.g)
   3065.040,   3.604e-04, Ge-73(n.g), (n.g)
   3067.180,   3.604e-04, Ge-73(n.g), (n.g)
   4168.140,   3.604e-04, Ge-73(n.g), (n.g)
   4168.900,   3.604e-04, Ge-73(n.g), (n.g)
   6262.777,   3.604e-04, Ge-73(n.g), (n.g)
   6230.950,   2.973e-04, Ge-73(n.g), (n.g)
   3114.440,   2.703e-04, Ge-73(n.g), (n.g)
   3836.700,   2.703e-04, Ge-73(n.g), (n.g)
   4630.220,   2.703e-04, Ge-73(n.g), (n.g)
   5612.210,   2.432e-04, Ge-73(n.g), (n.g)
   5926.650,   2.432e-04, Ge-73(n.g), (n.g)
   7997.660,   2.162e-04, Ge-73(n.g), (n.g)
   3028.610,   1.802e-04, Ge-73(n.g), (n.g)
   6516.600,   1.802e-04, Ge-73(n.g), (n.g)
   7235.560,   1.802e-04, Ge-73(n.g), (n.g)
   8991.260,   1.595e-04, Ge-73(n.g), (n.g)
   6004.670,   1.351e-04, Ge-73(n.g), (n.g)
